tradeday,account,ticker,quantity
2018-06-20,XLIN02,DIS,20
2018-06-20,XLIN02,FB,15
2018-06-20,XLIN02,INTU,10
2018-06-20,XLIN02,KHC,35
2018-06-20,XLIN02,KO,50
2018-06-20,XLIN02,KWEB,60
2018-06-20,XLIN02,PFE,50
2018-06-20,XLIN02,T,65
2018-06-20,XLIN02,TPR,30
2018-06-21,XLIN02,DIS,20
2018-06-21,XLIN02,FB,15
2018-06-21,XLIN02,INTU,10
2018-06-21,XLIN02,KHC,35
2018-06-21,XLIN02,KO,50
2018-06-21,XLIN02,KWEB,60
2018-06-21,XLIN02,PFE,50
2018-06-21,XLIN02,T,65
2018-06-21,XLIN02,TPR,30
2018-06-22,XLIN02,DIS,20
2018-06-22,XLIN02,FB,15
2018-06-22,XLIN02,INTU,10
2018-06-22,XLIN02,KHC,35
2018-06-22,XLIN02,KO,50
2018-06-22,XLIN02,KWEB,60
2018-06-22,XLIN02,PFE,50
2018-06-22,XLIN02,T,65
2018-06-22,XLIN02,TPR,30
2018-06-25,XLIN02,DIS,20
2018-06-25,XLIN02,FB,15
2018-06-25,XLIN02,INTU,10
2018-06-25,XLIN02,KHC,35
2018-06-25,XLIN02,KO,50
2018-06-25,XLIN02,KWEB,60
2018-06-25,XLIN02,PFE,50
2018-06-25,XLIN02,T,65
2018-06-25,XLIN02,TPR,30
2018-06-26,XLIN02,DIS,20
2018-06-26,XLIN02,FB,15
2018-06-26,XLIN02,INTU,10
2018-06-26,XLIN02,KHC,35
2018-06-26,XLIN02,KO,50
2018-06-26,XLIN02,KWEB,60
2018-06-26,XLIN02,PFE,50
2018-06-26,XLIN02,T,65
2018-06-26,XLIN02,TPR,30
2018-06-27,XLIN02,DIS,20
2018-06-27,XLIN02,FB,15
2018-06-27,XLIN02,INTU,10
2018-06-27,XLIN02,KHC,35
2018-06-27,XLIN02,KO,50
2018-06-27,XLIN02,KWEB,60
2018-06-27,XLIN02,PFE,50
2018-06-27,XLIN02,T,65
2018-06-27,XLIN02,TCEHY,50
2018-06-27,XLIN02,TPR,30
2018-06-28,XLIN02,DIS,20
2018-06-28,XLIN02,FB,15
2018-06-28,XLIN02,INTU,10
2018-06-28,XLIN02,KHC,35
2018-06-28,XLIN02,KO,50
2018-06-28,XLIN02,KWEB,60
2018-06-28,XLIN02,PFE,50
2018-06-28,XLIN02,T,65
2018-06-28,XLIN02,TCEHY,50
2018-06-28,XLIN02,TPR,30
2018-06-29,XLIN02,DIS,20
2018-06-29,XLIN02,FB,15
2018-06-29,XLIN02,INTU,10
2018-06-29,XLIN02,KHC,35
2018-06-29,XLIN02,KO,50
2018-06-29,XLIN02,KWEB,60
2018-06-29,XLIN02,PFE,50
2018-06-29,XLIN02,T,65
2018-06-29,XLIN02,TCEHY,50
2018-06-29,XLIN02,TPR,30
2018-07-02,XLIN02,DIS,20
2018-07-02,XLIN02,FB,15
2018-07-02,XLIN02,INTU,10
2018-07-02,XLIN02,KHC,35
2018-07-02,XLIN02,KO,50
2018-07-02,XLIN02,KWEB,60
2018-07-02,XLIN02,PFE,50
2018-07-02,XLIN02,T,65
2018-07-02,XLIN02,TCEHY,50
2018-07-02,XLIN02,TPR,30
2018-07-03,XLIN02,DIS,20
2018-07-03,XLIN02,FB,15
2018-07-03,XLIN02,INTU,10
2018-07-03,XLIN02,KHC,35
2018-07-03,XLIN02,KO,50
2018-07-03,XLIN02,KWEB,60
2018-07-03,XLIN02,PFE,50
2018-07-03,XLIN02,T,65
2018-07-03,XLIN02,TCEHY,50
2018-07-03,XLIN02,TPR,30
2018-07-04,XLIN02,DIS,20
2018-07-04,XLIN02,FB,15
2018-07-04,XLIN02,INTU,10
2018-07-04,XLIN02,KHC,35
2018-07-04,XLIN02,KO,50
2018-07-04,XLIN02,KWEB,60
2018-07-04,XLIN02,PFE,50
2018-07-04,XLIN02,T,65
2018-07-04,XLIN02,TCEHY,50
2018-07-04,XLIN02,TPR,30
2018-07-05,XLIN02,DIS,20
2018-07-05,XLIN02,FB,15
2018-07-05,XLIN02,INTU,10
2018-07-05,XLIN02,KHC,35
2018-07-05,XLIN02,KO,50
2018-07-05,XLIN02,KWEB,60
2018-07-05,XLIN02,PFE,50
2018-07-05,XLIN02,T,65
2018-07-05,XLIN02,TCEHY,50
2018-07-05,XLIN02,TPR,30
2018-07-06,XLIN02,DIS,20
2018-07-06,XLIN02,FB,15
2018-07-06,XLIN02,INTU,10
2018-07-06,XLIN02,KHC,35
2018-07-06,XLIN02,KO,50
2018-07-06,XLIN02,KWEB,60
2018-07-06,XLIN02,PFE,50
2018-07-06,XLIN02,T,65
2018-07-06,XLIN02,TCEHY,50
2018-07-06,XLIN02,TPR,30
2018-07-09,XLIN02,DIS,20
2018-07-09,XLIN02,FB,15
2018-07-09,XLIN02,INTU,10
2018-07-09,XLIN02,KHC,35
2018-07-09,XLIN02,KO,50
2018-07-09,XLIN02,KWEB,60
2018-07-09,XLIN02,PFE,50
2018-07-09,XLIN02,T,65
2018-07-09,XLIN02,TCEHY,50
2018-07-09,XLIN02,TPR,30
2018-07-10,XLIN02,DIS,20
2018-07-10,XLIN02,FB,15
2018-07-10,XLIN02,INTU,10
2018-07-10,XLIN02,KHC,35
2018-07-10,XLIN02,KO,50
2018-07-10,XLIN02,KWEB,60
2018-07-10,XLIN02,PFE,50
2018-07-10,XLIN02,T,65
2018-07-10,XLIN02,TCEHY,50
2018-07-10,XLIN02,TPR,30
2018-07-11,XLIN02,DIS,20
2018-07-11,XLIN02,FB,15
2018-07-11,XLIN02,INTU,10
2018-07-11,XLIN02,KHC,35
2018-07-11,XLIN02,KO,50
2018-07-11,XLIN02,KWEB,60
2018-07-11,XLIN02,PFE,50
2018-07-11,XLIN02,T,65
2018-07-11,XLIN02,TCEHY,50
2018-07-11,XLIN02,TPR,30
2018-07-12,XLIN02,DIS,20
2018-07-12,XLIN02,FB,15
2018-07-12,XLIN02,INTU,10
2018-07-12,XLIN02,KHC,35
2018-07-12,XLIN02,KO,50
2018-07-12,XLIN02,KWEB,60
2018-07-12,XLIN02,PFE,50
2018-07-12,XLIN02,T,65
2018-07-12,XLIN02,TCEHY,50
2018-07-12,XLIN02,TPR,30
2018-07-13,XLIN02,DIS,20
2018-07-13,XLIN02,FB,15
2018-07-13,XLIN02,INTU,10
2018-07-13,XLIN02,KHC,35
2018-07-13,XLIN02,KO,50
2018-07-13,XLIN02,KWEB,60
2018-07-13,XLIN02,PFE,50
2018-07-13,XLIN02,T,65
2018-07-13,XLIN02,TCEHY,50
2018-07-13,XLIN02,TPR,30
2018-07-16,XLIN02,DIS,20
2018-07-16,XLIN02,FB,15
2018-07-16,XLIN02,INTU,10
2018-07-16,XLIN02,KHC,35
2018-07-16,XLIN02,KO,50
2018-07-16,XLIN02,KWEB,60
2018-07-16,XLIN02,PFE,50
2018-07-16,XLIN02,T,65
2018-07-16,XLIN02,TCEHY,50
2018-07-16,XLIN02,TPR,30
2018-07-17,XLIN02,DIS,20
2018-07-17,XLIN02,FB,15
2018-07-17,XLIN02,INTU,10
2018-07-17,XLIN02,KHC,35
2018-07-17,XLIN02,KO,50
2018-07-17,XLIN02,KWEB,60
2018-07-17,XLIN02,PFE,50
2018-07-17,XLIN02,T,65
2018-07-17,XLIN02,TCEHY,50
2018-07-17,XLIN02,TPR,30
2018-07-18,XLIN02,DIS,20
2018-07-18,XLIN02,FB,15
2018-07-18,XLIN02,INTU,10
2018-07-18,XLIN02,KHC,35
2018-07-18,XLIN02,KO,50
2018-07-18,XLIN02,KWEB,60
2018-07-18,XLIN02,PFE,50
2018-07-18,XLIN02,T,65
2018-07-18,XLIN02,TCEHY,50
2018-07-18,XLIN02,TPR,30
2018-07-19,XLIN02,DIS,20
2018-07-19,XLIN02,FB,15
2018-07-19,XLIN02,INTU,10
2018-07-19,XLIN02,KHC,35
2018-07-19,XLIN02,KO,50
2018-07-19,XLIN02,KWEB,60
2018-07-19,XLIN02,PFE,50
2018-07-19,XLIN02,T,65
2018-07-19,XLIN02,TCEHY,50
2018-07-19,XLIN02,TPR,30
2018-07-20,XLIN02,DIS,20
2018-07-20,XLIN02,FB,15
2018-07-20,XLIN02,INTU,10
2018-07-20,XLIN02,KHC,35
2018-07-20,XLIN02,KO,50
2018-07-20,XLIN02,KWEB,60
2018-07-20,XLIN02,PFE,50
2018-07-20,XLIN02,T,65
2018-07-20,XLIN02,TCEHY,50
2018-07-20,XLIN02,TPR,30
2018-07-23,XLIN02,DIS,20
2018-07-23,XLIN02,FB,15
2018-07-23,XLIN02,INTU,10
2018-07-23,XLIN02,KHC,35
2018-07-23,XLIN02,KO,50
2018-07-23,XLIN02,KWEB,60
2018-07-23,XLIN02,PFE,50
2018-07-23,XLIN02,T,65
2018-07-23,XLIN02,TCEHY,50
2018-07-23,XLIN02,TPR,30
2018-07-24,XLIN02,DIS,20
2018-07-24,XLIN02,FB,15
2018-07-24,XLIN02,INTU,10
2018-07-24,XLIN02,KHC,35
2018-07-24,XLIN02,KO,50
2018-07-24,XLIN02,KWEB,60
2018-07-24,XLIN02,PFE,50
2018-07-24,XLIN02,T,65
2018-07-24,XLIN02,TCEHY,50
2018-07-24,XLIN02,TPR,30
2018-07-25,XLIN02,DIS,20
2018-07-25,XLIN02,FB,15
2018-07-25,XLIN02,INTU,10
2018-07-25,XLIN02,KHC,35
2018-07-25,XLIN02,KO,50
2018-07-25,XLIN02,KWEB,60
2018-07-25,XLIN02,PFE,50
2018-07-25,XLIN02,T,65
2018-07-25,XLIN02,TCEHY,50
2018-07-25,XLIN02,TPR,30
2018-07-26,XLIN02,DIS,20
2018-07-26,XLIN02,FB,15
2018-07-26,XLIN02,INTU,10
2018-07-26,XLIN02,KHC,35
2018-07-26,XLIN02,KO,50
2018-07-26,XLIN02,KWEB,60
2018-07-26,XLIN02,PFE,50
2018-07-26,XLIN02,T,65
2018-07-26,XLIN02,TCEHY,50
2018-07-26,XLIN02,TPR,30
2018-07-27,XLIN02,DIS,20
2018-07-27,XLIN02,FB,15
2018-07-27,XLIN02,INTU,10
2018-07-27,XLIN02,KHC,35
2018-07-27,XLIN02,KO,50
2018-07-27,XLIN02,KWEB,60
2018-07-27,XLIN02,PFE,50
2018-07-27,XLIN02,T,65
2018-07-27,XLIN02,TCEHY,50
2018-07-27,XLIN02,TPR,30
2018-07-30,XLIN02,DIS,20
2018-07-30,XLIN02,FB,15
2018-07-30,XLIN02,INTU,10
2018-07-30,XLIN02,KHC,35
2018-07-30,XLIN02,KO,50
2018-07-30,XLIN02,KWEB,60
2018-07-30,XLIN02,PFE,50
2018-07-30,XLIN02,T,65
2018-07-30,XLIN02,TCEHY,50
2018-07-30,XLIN02,TPR,30
2018-07-31,XLIN02,DIS,20
2018-07-31,XLIN02,FB,15
2018-07-31,XLIN02,INTU,10
2018-07-31,XLIN02,KHC,35
2018-07-31,XLIN02,KO,50
2018-07-31,XLIN02,KWEB,60
2018-07-31,XLIN02,PFE,50
2018-07-31,XLIN02,T,65
2018-07-31,XLIN02,TCEHY,50
2018-07-31,XLIN02,TPR,30
2018-08-01,XLIN02,DIS,20
2018-08-01,XLIN02,FB,15
2018-08-01,XLIN02,INTU,10
2018-08-01,XLIN02,KHC,35
2018-08-01,XLIN02,KO,50
2018-08-01,XLIN02,KWEB,60
2018-08-01,XLIN02,PFE,50
2018-08-01,XLIN02,T,65
2018-08-01,XLIN02,TCEHY,50
2018-08-01,XLIN02,TPR,30
2018-08-02,XLIN02,DIS,20
2018-08-02,XLIN02,FB,15
2018-08-02,XLIN02,INTU,10
2018-08-02,XLIN02,KHC,35
2018-08-02,XLIN02,KO,50
2018-08-02,XLIN02,KWEB,60
2018-08-02,XLIN02,PFE,50
2018-08-02,XLIN02,T,65
2018-08-02,XLIN02,TCEHY,50
2018-08-02,XLIN02,TPR,30
2018-08-03,XLIN02,DIS,20
2018-08-03,XLIN02,FB,15
2018-08-03,XLIN02,INTU,10
2018-08-03,XLIN02,KHC,35
2018-08-03,XLIN02,KO,50
2018-08-03,XLIN02,KWEB,60
2018-08-03,XLIN02,PFE,50
2018-08-03,XLIN02,T,65
2018-08-03,XLIN02,TCEHY,50
2018-08-03,XLIN02,TPR,30
2018-08-06,XLIN02,DIS,20
2018-08-06,XLIN02,FB,15
2018-08-06,XLIN02,INTU,10
2018-08-06,XLIN02,KHC,35
2018-08-06,XLIN02,KO,50
2018-08-06,XLIN02,KWEB,60
2018-08-06,XLIN02,PFE,50
2018-08-06,XLIN02,T,65
2018-08-06,XLIN02,TCEHY,50
2018-08-06,XLIN02,TPR,30
2018-08-07,XLIN02,DIS,20
2018-08-07,XLIN02,FB,15
2018-08-07,XLIN02,INTU,10
2018-08-07,XLIN02,KHC,35
2018-08-07,XLIN02,KO,50
2018-08-07,XLIN02,KWEB,60
2018-08-07,XLIN02,PFE,50
2018-08-07,XLIN02,T,65
2018-08-07,XLIN02,TCEHY,50
2018-08-07,XLIN02,TPR,30
2018-08-08,XLIN02,DIS,20
2018-08-08,XLIN02,FB,15
2018-08-08,XLIN02,INTU,10
2018-08-08,XLIN02,KHC,35
2018-08-08,XLIN02,KO,50
2018-08-08,XLIN02,KWEB,60
2018-08-08,XLIN02,PFE,50
2018-08-08,XLIN02,T,65
2018-08-08,XLIN02,TCEHY,50
2018-08-08,XLIN02,TPR,30
2018-08-09,XLIN02,DIS,20
2018-08-09,XLIN02,FB,15
2018-08-09,XLIN02,INTU,10
2018-08-09,XLIN02,KHC,35
2018-08-09,XLIN02,KO,50
2018-08-09,XLIN02,KWEB,60
2018-08-09,XLIN02,PFE,50
2018-08-09,XLIN02,T,65
2018-08-09,XLIN02,TCEHY,50
2018-08-09,XLIN02,TPR,30
2018-08-10,XLIN02,DIS,20
2018-08-10,XLIN02,FB,15
2018-08-10,XLIN02,INTU,10
2018-08-10,XLIN02,KHC,35
2018-08-10,XLIN02,KO,50
2018-08-10,XLIN02,KWEB,60
2018-08-10,XLIN02,PFE,50
2018-08-10,XLIN02,T,65
2018-08-10,XLIN02,TCEHY,50
2018-08-10,XLIN02,TPR,30
2018-08-13,XLIN02,DIS,20
2018-08-13,XLIN02,FB,15
2018-08-13,XLIN02,INTU,10
2018-08-13,XLIN02,KHC,35
2018-08-13,XLIN02,KO,50
2018-08-13,XLIN02,KWEB,60
2018-08-13,XLIN02,PFE,50
2018-08-13,XLIN02,T,65
2018-08-13,XLIN02,TCEHY,50
2018-08-13,XLIN02,TPR,30
2018-08-14,XLIN02,DIS,20
2018-08-14,XLIN02,FB,15
2018-08-14,XLIN02,INTU,10
2018-08-14,XLIN02,KHC,35
2018-08-14,XLIN02,KO,50
2018-08-14,XLIN02,KWEB,60
2018-08-14,XLIN02,PFE,50
2018-08-14,XLIN02,T,65
2018-08-14,XLIN02,TCEHY,50
2018-08-14,XLIN02,TPR,30
2018-08-15,XLIN02,DIS,20
2018-08-15,XLIN02,FB,15
2018-08-15,XLIN02,INTU,10
2018-08-15,XLIN02,KHC,35
2018-08-15,XLIN02,KO,50
2018-08-15,XLIN02,KWEB,60
2018-08-15,XLIN02,PFE,50
2018-08-15,XLIN02,T,65
2018-08-15,XLIN02,TCEHY,50
2018-08-15,XLIN02,TPR,30
2018-08-16,XLIN02,DIS,20
2018-08-16,XLIN02,FB,15
2018-08-16,XLIN02,INTU,10
2018-08-16,XLIN02,KHC,35
2018-08-16,XLIN02,KO,50
2018-08-16,XLIN02,KWEB,60
2018-08-16,XLIN02,PFE,50
2018-08-16,XLIN02,T,65
2018-08-16,XLIN02,TCEHY,50
2018-08-16,XLIN02,TPR,30
2018-08-17,XLIN02,DIS,20
2018-08-17,XLIN02,FB,15
2018-08-17,XLIN02,INTU,10
2018-08-17,XLIN02,KHC,35
2018-08-17,XLIN02,KO,50
2018-08-17,XLIN02,KWEB,60
2018-08-17,XLIN02,PFE,50
2018-08-17,XLIN02,T,65
2018-08-17,XLIN02,TCEHY,50
2018-08-17,XLIN02,TPR,30
2018-08-20,XLIN02,DIS,20
2018-08-20,XLIN02,FB,15
2018-08-20,XLIN02,INTU,10
2018-08-20,XLIN02,KHC,35
2018-08-20,XLIN02,KO,50
2018-08-20,XLIN02,KWEB,60
2018-08-20,XLIN02,PFE,50
2018-08-20,XLIN02,T,65
2018-08-20,XLIN02,TCEHY,50
2018-08-20,XLIN02,TPR,30
2018-08-21,XLIN02,DIS,20
2018-08-21,XLIN02,FB,15
2018-08-21,XLIN02,INTU,10
2018-08-21,XLIN02,KHC,35
2018-08-21,XLIN02,KO,50
2018-08-21,XLIN02,KWEB,60
2018-08-21,XLIN02,PFE,50
2018-08-21,XLIN02,T,65
2018-08-21,XLIN02,TCEHY,50
2018-08-21,XLIN02,TPR,30
2018-08-22,XLIN02,DIS,20
2018-08-22,XLIN02,FB,15
2018-08-22,XLIN02,INTU,10
2018-08-22,XLIN02,KHC,35
2018-08-22,XLIN02,KO,50
2018-08-22,XLIN02,KWEB,60
2018-08-22,XLIN02,PFE,50
2018-08-22,XLIN02,T,65
2018-08-22,XLIN02,TCEHY,50
2018-08-22,XLIN02,TPR,30
2018-08-23,XLIN02,DIS,20
2018-08-23,XLIN02,FB,15
2018-08-23,XLIN02,INTU,10
2018-08-23,XLIN02,KHC,35
2018-08-23,XLIN02,KO,50
2018-08-23,XLIN02,KWEB,60
2018-08-23,XLIN02,PFE,50
2018-08-23,XLIN02,T,65
2018-08-23,XLIN02,TCEHY,50
2018-08-23,XLIN02,TPR,30
2018-08-24,XLIN02,DIS,20
2018-08-24,XLIN02,FB,15
2018-08-24,XLIN02,INTU,10
2018-08-24,XLIN02,KHC,35
2018-08-24,XLIN02,KO,50
2018-08-24,XLIN02,KWEB,60
2018-08-24,XLIN02,PFE,50
2018-08-24,XLIN02,T,65
2018-08-24,XLIN02,TCEHY,50
2018-08-24,XLIN02,TPR,30
2018-08-27,XLIN02,DIS,20
2018-08-27,XLIN02,FB,15
2018-08-27,XLIN02,INTU,10
2018-08-27,XLIN02,KHC,35
2018-08-27,XLIN02,KO,50
2018-08-27,XLIN02,KWEB,60
2018-08-27,XLIN02,PFE,50
2018-08-27,XLIN02,T,65
2018-08-27,XLIN02,TCEHY,50
2018-08-27,XLIN02,TPR,30
2018-08-28,XLIN02,DIS,20
2018-08-28,XLIN02,FB,15
2018-08-28,XLIN02,INTU,10
2018-08-28,XLIN02,KHC,35
2018-08-28,XLIN02,KO,50
2018-08-28,XLIN02,KWEB,60
2018-08-28,XLIN02,PFE,50
2018-08-28,XLIN02,T,65
2018-08-28,XLIN02,TCEHY,50
2018-08-28,XLIN02,TPR,30
2018-08-29,XLIN02,DIS,20
2018-08-29,XLIN02,FB,15
2018-08-29,XLIN02,INTU,10
2018-08-29,XLIN02,KHC,35
2018-08-29,XLIN02,KO,50
2018-08-29,XLIN02,KWEB,60
2018-08-29,XLIN02,PFE,50
2018-08-29,XLIN02,T,65
2018-08-29,XLIN02,TCEHY,50
2018-08-29,XLIN02,TPR,30
2018-08-30,XLIN02,DIS,20
2018-08-30,XLIN02,FB,15
2018-08-30,XLIN02,INTU,10
2018-08-30,XLIN02,KHC,35
2018-08-30,XLIN02,KO,50
2018-08-30,XLIN02,KWEB,60
2018-08-30,XLIN02,PFE,50
2018-08-30,XLIN02,T,65
2018-08-30,XLIN02,TCEHY,50
2018-08-30,XLIN02,TPR,30
2018-08-31,XLIN02,DIS,20
2018-08-31,XLIN02,FB,15
2018-08-31,XLIN02,INTU,10
2018-08-31,XLIN02,KHC,35
2018-08-31,XLIN02,KO,50
2018-08-31,XLIN02,KWEB,60
2018-08-31,XLIN02,PFE,50
2018-08-31,XLIN02,T,65
2018-08-31,XLIN02,TCEHY,50
2018-08-31,XLIN02,TPR,30
2018-09-03,XLIN02,DIS,20
2018-09-03,XLIN02,FB,15
2018-09-03,XLIN02,INTU,10
2018-09-03,XLIN02,KHC,35
2018-09-03,XLIN02,KO,50
2018-09-03,XLIN02,KWEB,60
2018-09-03,XLIN02,PFE,50
2018-09-03,XLIN02,T,65
2018-09-03,XLIN02,TCEHY,50
2018-09-03,XLIN02,TPR,30
2018-09-04,XLIN02,DIS,20
2018-09-04,XLIN02,FB,15
2018-09-04,XLIN02,INTU,10
2018-09-04,XLIN02,KHC,35
2018-09-04,XLIN02,KO,50
2018-09-04,XLIN02,KWEB,60
2018-09-04,XLIN02,PFE,50
2018-09-04,XLIN02,T,65
2018-09-04,XLIN02,TCEHY,50
2018-09-04,XLIN02,TPR,30
2018-09-05,XLIN02,DIS,20
2018-09-05,XLIN02,FB,15
2018-09-05,XLIN02,INTU,10
2018-09-05,XLIN02,KHC,35
2018-09-05,XLIN02,KO,50
2018-09-05,XLIN02,KWEB,60
2018-09-05,XLIN02,PFE,50
2018-09-05,XLIN02,T,65
2018-09-05,XLIN02,TCEHY,50
2018-09-05,XLIN02,TPR,30
2018-09-06,XLIN02,DIS,20
2018-09-06,XLIN02,FB,15
2018-09-06,XLIN02,INTU,10
2018-09-06,XLIN02,KHC,35
2018-09-06,XLIN02,KO,50
2018-09-06,XLIN02,KWEB,60
2018-09-06,XLIN02,PFE,50
2018-09-06,XLIN02,T,65
2018-09-06,XLIN02,TCEHY,50
2018-09-06,XLIN02,TPR,30
2018-09-07,XLIN02,DIS,20
2018-09-07,XLIN02,FB,15
2018-09-07,XLIN02,INTU,10
2018-09-07,XLIN02,KHC,35
2018-09-07,XLIN02,KO,50
2018-09-07,XLIN02,KWEB,60
2018-09-07,XLIN02,PFE,50
2018-09-07,XLIN02,T,65
2018-09-07,XLIN02,TCEHY,50
2018-09-07,XLIN02,TPR,30
2018-09-10,XLIN02,DIS,20
2018-09-10,XLIN02,FB,15
2018-09-10,XLIN02,INTU,10
2018-09-10,XLIN02,KHC,35
2018-09-10,XLIN02,KO,50
2018-09-10,XLIN02,KWEB,60
2018-09-10,XLIN02,PFE,50
2018-09-10,XLIN02,T,65
2018-09-10,XLIN02,TCEHY,50
2018-09-10,XLIN02,TPR,30
2018-09-11,XLIN02,DIS,20
2018-09-11,XLIN02,FB,15
2018-09-11,XLIN02,INTU,10
2018-09-11,XLIN02,KHC,35
2018-09-11,XLIN02,KO,50
2018-09-11,XLIN02,KWEB,60
2018-09-11,XLIN02,PFE,50
2018-09-11,XLIN02,T,65
2018-09-11,XLIN02,TCEHY,50
2018-09-11,XLIN02,TPR,30
2018-09-12,XLIN02,DIS,20
2018-09-12,XLIN02,FB,15
2018-09-12,XLIN02,INTU,10
2018-09-12,XLIN02,KHC,35
2018-09-12,XLIN02,KO,50
2018-09-12,XLIN02,KWEB,60
2018-09-12,XLIN02,PFE,50
2018-09-12,XLIN02,T,65
2018-09-12,XLIN02,TCEHY,50
2018-09-12,XLIN02,TPR,30
2018-09-13,XLIN02,DIS,20
2018-09-13,XLIN02,FB,15
2018-09-13,XLIN02,INTU,10
2018-09-13,XLIN02,KHC,35
2018-09-13,XLIN02,KO,50
2018-09-13,XLIN02,KWEB,60
2018-09-13,XLIN02,PFE,50
2018-09-13,XLIN02,T,65
2018-09-13,XLIN02,TCEHY,50
2018-09-13,XLIN02,TPR,30
2018-09-14,XLIN02,DIS,20
2018-09-14,XLIN02,FB,15
2018-09-14,XLIN02,INTU,10
2018-09-14,XLIN02,KHC,35
2018-09-14,XLIN02,KO,50
2018-09-14,XLIN02,KWEB,60
2018-09-14,XLIN02,PFE,50
2018-09-14,XLIN02,T,65
2018-09-14,XLIN02,TCEHY,50
2018-09-14,XLIN02,TPR,30
2018-09-17,XLIN02,DIS,20
2018-09-17,XLIN02,FB,15
2018-09-17,XLIN02,INTU,10
2018-09-17,XLIN02,KHC,35
2018-09-17,XLIN02,KO,50
2018-09-17,XLIN02,KWEB,60
2018-09-17,XLIN02,PFE,50
2018-09-17,XLIN02,T,65
2018-09-17,XLIN02,TCEHY,50
2018-09-17,XLIN02,TPR,30
2018-09-18,XLIN02,DIS,20
2018-09-18,XLIN02,FB,15
2018-09-18,XLIN02,INTU,10
2018-09-18,XLIN02,KHC,35
2018-09-18,XLIN02,KO,50
2018-09-18,XLIN02,KWEB,60
2018-09-18,XLIN02,PFE,50
2018-09-18,XLIN02,T,65
2018-09-18,XLIN02,TCEHY,50
2018-09-18,XLIN02,TPR,30
2018-09-19,XLIN02,DIS,20
2018-09-19,XLIN02,FB,15
2018-09-19,XLIN02,INTU,10
2018-09-19,XLIN02,KHC,35
2018-09-19,XLIN02,KO,50
2018-09-19,XLIN02,KWEB,60
2018-09-19,XLIN02,PFE,50
2018-09-19,XLIN02,T,65
2018-09-19,XLIN02,TCEHY,50
2018-09-19,XLIN02,TPR,30
2018-09-20,XLIN02,DIS,20
2018-09-20,XLIN02,FB,15
2018-09-20,XLIN02,INTU,10
2018-09-20,XLIN02,KHC,35
2018-09-20,XLIN02,KO,50
2018-09-20,XLIN02,KWEB,60
2018-09-20,XLIN02,PFE,50
2018-09-20,XLIN02,T,65
2018-09-20,XLIN02,TCEHY,50
2018-09-20,XLIN02,TPR,30
2018-09-21,XLIN02,DIS,20
2018-09-21,XLIN02,FB,15
2018-09-21,XLIN02,INTU,10
2018-09-21,XLIN02,KHC,35
2018-09-21,XLIN02,KO,50
2018-09-21,XLIN02,KWEB,60
2018-09-21,XLIN02,PFE,50
2018-09-21,XLIN02,T,65
2018-09-21,XLIN02,TCEHY,50
2018-09-21,XLIN02,TPR,30
2018-09-24,XLIN02,DIS,20
2018-09-24,XLIN02,FB,15
2018-09-24,XLIN02,INTU,10
2018-09-24,XLIN02,KHC,35
2018-09-24,XLIN02,KO,50
2018-09-24,XLIN02,KWEB,60
2018-09-24,XLIN02,PFE,50
2018-09-24,XLIN02,T,65
2018-09-24,XLIN02,TCEHY,50
2018-09-24,XLIN02,TPR,30
2018-09-25,XLIN02,DIS,20
2018-09-25,XLIN02,FB,15
2018-09-25,XLIN02,INTU,10
2018-09-25,XLIN02,KHC,35
2018-09-25,XLIN02,KO,50
2018-09-25,XLIN02,KWEB,60
2018-09-25,XLIN02,PFE,50
2018-09-25,XLIN02,T,65
2018-09-25,XLIN02,TCEHY,50
2018-09-25,XLIN02,TPR,30
2018-09-26,XLIN02,DIS,20
2018-09-26,XLIN02,FB,15
2018-09-26,XLIN02,INTU,10
2018-09-26,XLIN02,KHC,35
2018-09-26,XLIN02,KO,50
2018-09-26,XLIN02,KWEB,60
2018-09-26,XLIN02,PFE,50
2018-09-26,XLIN02,T,65
2018-09-26,XLIN02,TCEHY,50
2018-09-26,XLIN02,TPR,30
2018-09-27,XLIN02,DIS,20
2018-09-27,XLIN02,FB,15
2018-09-27,XLIN02,INTU,10
2018-09-27,XLIN02,KHC,35
2018-09-27,XLIN02,KO,50
2018-09-27,XLIN02,KWEB,60
2018-09-27,XLIN02,PFE,50
2018-09-27,XLIN02,T,65
2018-09-27,XLIN02,TCEHY,50
2018-09-27,XLIN02,TPR,30
2018-09-28,XLIN02,DIS,20
2018-09-28,XLIN02,FB,15
2018-09-28,XLIN02,INTU,10
2018-09-28,XLIN02,KHC,35
2018-09-28,XLIN02,KO,50
2018-09-28,XLIN02,KWEB,60
2018-09-28,XLIN02,PFE,50
2018-09-28,XLIN02,T,65
2018-09-28,XLIN02,TCEHY,50
2018-09-28,XLIN02,TPR,30
2018-10-01,XLIN02,DIS,20
2018-10-01,XLIN02,FB,15
2018-10-01,XLIN02,INTU,10
2018-10-01,XLIN02,KHC,35
2018-10-01,XLIN02,KO,50
2018-10-01,XLIN02,KWEB,60
2018-10-01,XLIN02,PFE,50
2018-10-01,XLIN02,T,65
2018-10-01,XLIN02,TCEHY,50
2018-10-01,XLIN02,TPR,30
2018-10-02,XLIN02,DIS,20
2018-10-02,XLIN02,FB,15
2018-10-02,XLIN02,INTU,10
2018-10-02,XLIN02,KHC,35
2018-10-02,XLIN02,KO,50
